id,position,name,score,ratings,category,price_range,lat,lng,address,city,state,zip_code
35115,171,Tacos Betos,4.6,49,"Mexican, Burgers, Kids Friendly",$$,29.45047,-98.57686,3715 Culebra Road, San Antonio, TX,78228
35116,173,"Johnny Rockets (849 E. Commerce, Space 677)",,,"American, Fast Food, Kids Friendly, Diner, Kids Friendly, Comfort Food, Burgers, Chicken, Breakfast and Brunch",$,29.42385,-98.48476,849 E Commerce St, San Antonio, TX,78205
35118,169,Mr. Juicy,4.7,99,"American, Comfort Food, Kids Friendly",$,29.46623,-98.49965,3315 San Pedro Avenue, San Antonio, TX,78212
35119,168,Ida Claire - San Antonio,4.4,43,"American, Sandwich, Family Friendly",,29.4974717,-98.4787341,7300 Jones Maltsberger Rd, San Antonio, TX,78209
35120,166,Yuyus Piñas,4.8,11,"Desserts, Fruit, Kids Friendly",,29.58732,-98.45136,2235 Thousand Oaks Drive, San Antonio, TX,78232
35121,167,La Focaccia Italian Grill,4.2,44,"Italian, Pizza, Family Friendly",$,29.4157068,-98.4890307,800 S Alamo St, San Antonio, TX,78205
35122,164,Chow's Express,,,"Coffee and Tea, Kids Friendly, Snacks",,29.48385,-98.40658,4424 Rittiman Road, San Antonio, TX,78218
35124,163,BurgerFi San Antonio-Alamo Heights,4.6,48,"Burgers, American, Vegetarian Friendly",$,29.5076533,-98.4583523,1907 Nacogdoches Rd., San Antonio, TX,78209
35125,162,La Playa Seafood,4.3,32,"Mexican, Seafood, Kids Friendly, Family Meals",$,29.492729,-98.526245,3343 West Avenue, San Antonio, TX,78213
35126,161,Pho 32,4.6,90,"Vietnamese, Noodles, Healthy, Vegetarian, Vegetarian Friendly, Thai, Rice Dishes, Chinese, Pho",$,29.58634,-98.4503,2413 Thousand Oaks Dr, San Antonio, TX,78232
35127,160,Alida,,,"Sandwich, American, Allergy Friendly",$,29.418745,-98.505761,527 El Paso Street, San Antonio, TX,78207
35128,158,The Growler Exchange Pizza &amp; Beer,,,"Pizza, Italian, Comfort Food, Allergy Friendly",$$,29.4646496,-98.4640624,4130 Broadway St # 2, San Antonio, TX,78209
35129,159,Clementine,,,"Italian, Pasta, Comfort Food, Allergy Friendly",$,29.5326977,-98.5216488,2195 NW Military Hwy, San Antonio, TX,78213
35130,157,Acha Bacha Indian Cuisine,,,"Indian, Vegetarian, Asian, Allergy Friendly",,29.397702,-98.463814,535 Kayton Avenue, San Antonio, TX,78210
35131,156,Tacos Los Nortenos,,,"Mexican, Tacos, Allergy Friendly",,29.49418,-98.53543,2331 Vance Jackson Road, San Antonio, TX,78213
35132,154,Buffalo Kitchen q,,,"Burgers, American, Sandwiches, Allergy Friendly",$,29.55846,-98.39592,13032 Nacogdoches Road 200, San Antonio, TX,78217
35133,155,Center Court Pizza and Brew,,,"Pizza, American, Allergy Friendly",$,29.6351409,-98.5159138,20711 Wilderness Oak #113, San Antonio, TX,78260
35134,153,Burrikos ,4.5,14,"Mexican, Tacos, Burritos, Allergy Friendly",,29.42792,-98.4943,316 North Flores Street, San Antonio, TX,78205
35136,150,Ruth's Chris Steak House (600 E Market St),,,"Steak, American, Fast Food, Allergy Friendly",$$,29.4219236,-98.4848293,600 E Market St, San Antonio, TX,78205
35137,148,SUPER DOG (427 Lombrano Street),3.5,21,"American, Sandwich, Hot Dog, Allergy Friendly",$,29.44191,-98.51055,427 Lombrano Street, San Antonio, TX,78207
35138,147,SA Cloud Indian Kitchen,3.6,59,"Indian, Vegetarian, Asian, Allergy Friendly",,29.44191,-98.51055,427 Lombrano Street, San Antonio, TX,78207
35139,145,il Forno (San Antonio),4.5,41,"Pizza, American, Italian, Allergy Friendly",$,29.4084468,-98.5020033,122 Nogalitos St, San Antonio, TX,78204
35141,142,Indian Crepe Co. (9903 Fredericksburg Rd),,,"Indian, Vegetarian, Snacks, Street Food, Vegan Friendly",,29.53438,-98.57737,9903 Fredericksburg Rd, San Antonio, TX,78240
35142,141,Lentil (9903 Fredericksburg Rd),,,"Indian, Healthy, Vegan Friendly, Fast Food, Gluten Free",,29.53438,-98.57737,9903 Fredericksburg Rd, San Antonio, TX,78240
35143,140,India Taj Palace,4.8,76,"Indian, Indian Curry, Family Friendly",$$,29.6276438,-98.4937408,20323 Huebner Road, San Antonio, TX,78258
35144,138,Tacos El Regio - St. Mary's,4.6,200,"Mexican, Latin American, New Mexican, Group Friendly",$,29.4509066,-98.4862643,2726 North Saint Mary's Street, San Antonio, TX,78212
35145,137,Texas Crab Boil,4.1,54,"Seafood, Desserts, Kids Friendly",$,29.5040954,-98.6171405,6613 Evers Rd, San Antonio, TX,78240
35146,135,Chick-fil-A  (10503 NW Military Highway),4.8,200,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food, Group Friendly",$,29.5551092,-98.5346207,10503 NW Military Hwy, San Antonio, TX,78230
35147,133,Viva Vegeria,4.9,108,"Salads, Mexican, Vegetarian, Vegetarian Friendly, Vegan",$,29.3991856,-98.5124841,1422 Nogalitos, San Antonio, TX,78204
35149,131,Shifu Noodle,4.6,148,"Asian, Asian Fusion, Korean",$,29.38036,-98.4593,3850 S New Braunfels Ave, San Antonio, TX,78223
35150,127,Amigos Snacks And More #3,,,"Desserts, Kids Friendly, Snacks",,29.42401,-98.49302,126 East Main Plaza, San Antonio, TX,78205
35151,126,Papa Murphy's  (938 Wurzbach Pkwy),4.9,17,"Pizza, American, Salads, Healthy",$,29.5574027,-98.5186682,938 Wurzbach Pkwy, San Antonio, TX,78231
35153,124,Grand Buffet,4.1,19,"Chicken, Seafood, Salads, Healthy, Allergy Friendly",$,29.3580669,-98.5010573,615 SW Military Dr, San Antonio, TX,78221
35154,121,Golden Chick (26210 Canyon Golf Road),4.8,21,"American, Salads, Comfort Food, Family Meals, Healthy, Family Friendly",$,29.688865,-98.476766,26210 Canyon Golf Rd, San Antonio, TX,78260
35156,119,Hard Rock Cafe (San Antonio),,,"American, Traditional American, Comfort Food, Burgers, Steak, Chicken, Salads, Pasta, Kids Friendly, Desserts, Drinks, Cafe, Sandwich, Sandwiches",$,29.4251,-98.4894,111 W Crockett St, San Antonio, TX,78205
35157,118,Kilwins San Antonio,,,"Desserts, Kids Friendly, chocolatier, Ice Cream + Frozen Yogurt",$$,29.424076,-98.487326,109 Alamo Plaza, San Antonio, TX,78205
35158,117,El Chango Loco,4.9,18,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts, Allergy Friendly",$,29.351485,-98.503676,2802 Pleasanton Rd, San Antonio, TX,78221
35159,114,La Sorrentina,4.7,60,"Sandwich, Pasta, Pizza, Salads, Chicken, Steak, Seafood, Kids Friendly, Desserts",$$,29.448803,-98.566369,3330 Culebra Rd, San Antonio, TX,78228
35160,113,Cinnaholic (San Antonio),4.7,60,"Desserts, Bakery, Breakfast and Brunch, Coffee and Tea, Comfort Food, Vegan, Vegan Friendly, Vegetarian, Vegetarian Friendly, Healthy",$,29.41527,-98.48931,812 S. Alamo St., San Antonio, TX,78205
35161,111,Po Po Trattoria Pizzeria,4.1,18,"Italian, Pizza, Pasta, Family Friendly",$$,29.5851944,-98.533076,15614 Huebner Rd, San Antonio, TX,78248
35162,110,Wow Bao (2177 NW Military Hwy.),3.9,13,"Asian, Asian Fusion, Rice-bowls, Vegetarian Friendly, Chinese",$,29.5326,-98.52164,2177 Northwest Military Highway, San Antonio, TX,78213
35163,109,The Exclusive Cake Shop ,4.4,36,"Bakery, Cupcakes, Desserts, Allergy Friendly",,29.50128,-98.624261,7015 Bandera Rd #13, San Antonio, TX,78240
35164,107,Delice chocolatier &amp; patisserie,4.5,15,"Desserts, chocolatier, Pastry, Cupcakes, Gluten Free Friendly",$,29.6078432,-98.5050562,946 N Loop 1604 W, San Antonio, TX,78232
35165,106,Kumori Sushi &amp; Teppanyaki - Stone Oak,4.8,89,"Sushi, Japanese, Desserts, Family Friendly",$$,29.6143297,-98.4849992,700 E Sonterra Blvd, San Antonio, TX,78232
35168,102,Li's Restaurant  &amp; Sushi Bar,4.5,107,"Chinese, Seafood, Noodles, Chicken, Vegetarian Friendly, Family Friendly, Allergy Friendly, Sushi, Japanese",$$,29.62605,-98.49326,20330 Huebner Rd, San Antonio, TX,78258
35169,101,Yellowfish Sushi (Wurzbach),4.8,65,"Sushi, Family Friendly",$,29.5267359,-98.5662186,9102 Wurzbach Rd, San Antonio, TX,78240
35170,100,Chicken N' Biscuits by Cracker Barrel (98 NE Loop 410),3.6,16,"American, Comfort Food, Fried Chicken, Family Meals, Sandwich, Family Friendly",$$,29.51985,-98.48449,98 NE Loop 410, SAN ANTONIO, TX,78216
35171,99,Nonno's Pasta Kitchen,2.9,67,"Pasta, Italian, American, Fast Food, Vegetarian Friendly",$,29.43802,-98.54174,901 NW 24th St, San Antonio, TX,78207
35172,98,Don Pedro Mexican Restaurant,4.7,143,"Mexican, Sandwich, Breakfast and Brunch, Family Meals, Family Friendly, Kids Friendly, Local Specialities, Seafood, Steak, Desserts",$,29.356384,-98.517193,1526 SW Military Dr, San Antonio, TX,78221
35173,95,Fish City Grill - San Antonio,4.5,90,"Seafood, American, Southern, Family Friendly",$$,29.6054052,-98.4674533,18130 San Pedro Ave, San Antonio, TX,78232
35174,93,Grimaldi's Pizzeria (Quarry Village),4.5,58,"Italian, pizza, Salads, Healthy, Family Friendly",$$,29.4959572,-98.4788536,330 E Basse Rd Ste 101, San Antonio, TX,78209
35175,97,Smokey Mo's BBQ (Stone Oak),4.7,182,"BBQ, American, Southern, Traditional American, Chicken, Sandwich, Kids Friendly, Breakfast and Brunch, Desserts, Comfort Food, Family Meals, Family Friendly, Group Friendly, Local Specialities",$,29.6420286,-98.4793432,20210 Stone Oak Pkwy, San Antonio, TX,78258
35176,92,Bar-B-Cutie,4.5,84,"American, Sandwich, Family Friendly",$,29.5849953,-98.5956399,5603 Presidio Parkway, San Antonio, TX,78249
35177,91,Jersey Mike's Subs (20323 Huebner Road),4.8,200,"Sandwich, American, Group Friendly",$,29.627111,-98.493824,20323 Huebner Road, San Antonio, TX,78258
35178,90,El Carbonero Pollos Asados,4.7,200,"Mexican, Chicken, Healthy, Family Meals, Family Friendly, Group Friendly",$,29.4230577,-98.5553721,619 S General McMullen Dr, San Antonio, TX,78237
35179,89,Papouli's Greek Grill (11224 Huebner Rd),4.8,133,"Mediterranean, Greek, Vegetarian, Vegetarian Friendly",$,29.54607,-98.57654,11224 Huebner Rd, San Antonio, TX,78230
35180,88,Hon Machi Sushi &amp;  Teppanyaki (Stoneoak),4.7,105,"Japanese, Asian, Sushi, Noodles, Korean, Allergy Friendly",$,29.611051,-98.47413,1321 N Loop 1604 E Ste 108, San Antonio, TX,78232
35181,87,Tandoor Palace Indian Restaurant,4.4,130,"Indian, Indian Curry, North Indian, South Indian, Asian, Vegetarian Friendly, Family Friendly",$,29.5247775,-98.5692173,8783 Wurzbach Rd, San Antonio, TX,78240
35183,82,Eggspectation (San Antonio),4.7,69,"Breakfast and Brunch, American, Sandwiches, Family Meals, Family Friendly",$,29.607776,-98.4992485,402 N Loop 1604 W, San Antonio, TX,78232
35184,80,Camp Outpost,4.7,47,"Burgers, American, Sandwiches, Allergy Friendly",$,29.41118,-98.49988,1811 S Alamo St, San Antonio, TX,78204
35185,79,"El Pollo Loco (7327 San Pedro Ave,3777)",4,101,"Latin American, Mexican, New American, Family Meals, Family Friendly",$,29.5162359,-98.499688,7327 San Pedro Ave, San Antonio, TX,78216
35186,78,Golden Dragon Express,4.6,78,"Chinese, Asian, Asian Fusion, Vegetarian, Vegetarian Friendly, Noodles, Rice Dishes, Kids Friendly, Soup",$,29.54252,-98.52924,2249 Lockhill Selma Rd, San Antonio, TX,78230
35187,77,Poke Central,4.9,91,"Hawaiian, Poke, Vegetarian, Vegetarian Friendly, Healthy",$$,29.6077613,-98.5097328,1130 North Loop 1604 West., San Antonio, TX,78248
35188,76,Little Italy Restaurant (San Antonio),4.6,117,"Italian, Desserts, Family Friendly",$$,29.5473053,-98.506643,824 Afterglow St, San Antonio, TX,78216
35189,75,La Feria Del Taco,4.5,47,"Mexican, Comfort Food, Vegetarian Friendly",$,29.4871607,-98.4997588,5723 San Pedro Ave, San Antonio, TX,78212
35190,73,EZ's Brick Oven &amp; Grill (6498 N New Braunfels Ave),4.5,63,"Burgers, American, Sandwiches, Pizza, Family Meals, Wings, Vegetarian Friendly, Soup, Salads, Bakery, Desserts, Ice Cream, Italian",$,29.49018,-98.45914,6498 N New Braunfels Ave, San Antonio, TX,78209
35192,71,IHOP (6519 FM 78),4.3,146,"American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American, Family Meals, Family Friendly",$,29.4811825,-98.3603373,6519 FM 78, San Antonio, TX,78244
35193,70,EZ's Brick Oven &amp; Grill (734 Bitters Rd),4.5,92,"Pizza, American, Italian, Wings, Salads, Fish &amp; Seafood, Burgers, Family Meals, Vegetarian Friendly, Soup, Bakery, Desserts, Ice Cream",$,29.56556,-98.48383,734 Bitters Rd, San Antonio, TX,78216
35194,69,Bakery Lorraine (Pearl),4.8,87,"Bakery, Cafe, Breakfast and Brunch, Desserts, Family Friendly",$$,29.4420363,-98.4800905,306 Pearl Pkwy, San Antonio, TX,78215
35195,68,Big Lou's Pizza,4.7,200,"American, Vegetarian Friendly, Italian, Family Friendly",$,29.3943129,-98.4041002,2048 S.W.W.  White Road, San Antonio, TX,78222
35196,67,Noppagao Thai Cuisine,4.8,172,"Thai, Noodles, Salads",,29.50434,-98.56111,5242 Fredericksburg Road, San Antonio, TX,78229
35198,64,Spice Fine Indian Cuisine,4.2,200,"Indian, Family Friendly, Group Friendly, Vegetarian, Vegetarian Friendly",$$,29.4922157,-98.5561931,3720 Northwest Loop 410, San Antonio, TX,78229
35200,63,Rocky's Taco House,4.3,200,"Mexican, Latin American, New Mexican, Tacos, Breakfast and Brunch, Sandwiches, Sandwich, Kids Friendly, Seafood, Soup",$,29.354717,-98.504295,2423 Pleasanton Rd, San Antonio, TX,78221
35202,61,Golden Wok Chinese Restaurant,4.8,200,"Chinese, Asian, Asian Fusion, Family Friendly, Group Friendly",$,29.5245496,-98.5678885,8822 Wurzbach Rd, San Antonio, TX,78229
35203,59,Beijing Restaurant &amp; Gift Shop (Embassy Row),4.7,120,"Chinese, Asian, Vegetarian, Vegetarian Friendly, Kids Friendly, Ramen, Soup",$,29.564964,-98.485214,13730 Embassy Row, San Antonio, TX,78216
35205,54,Snooze AM Eatery (Alamo Quarry Market),4.6,81,"Breakfast and Brunch, American, Sandwiches",$,29.49356,-98.47978,255 East Basse Road, San Antonio, TX,78209
35206,53,Dahlia Thai Cuisine,4.8,161,"Thai, Family Friendly, Group Friendly",$,29.5205336,-98.5723115,8498 Fredericksburg Rd, San Antonio, TX,78229
35208,51,Sushi Seven,4.8,200,"Sushi, Japanese, Family Meals, Group Friendly",$,29.6246759,-98.4963278,19141 Stone Oak Pkwy, San Antonio, TX,78258
35210,49,Pete's Tako House (Brooklyn Ave),4.7,200,"Breakfast, Mexican, Burgers, Desserts, Salads, Breakfast and Brunch, Healthy, Family Meals, Group Friendly",$$,29.4329593,-98.4843854,502 Brooklyn Avenue, San Antonio, TX,78215
35211,48,Wah Kee Chinese restaurant,4.6,200,"Chinese, Asian, Family Meals, Group Friendly, Chicken, Steak, Vegetarian, Soup, Kids Friendly, Rice Dishes, Noodles, Desserts",$,29.611118,-98.5070826,18360 Blanco Rd, San Antonio, TX,78258
35212,47,The Friendly Spot,,,"Burgers, American, Sandwiches",$$,29.414381,-98.490757,943 South Alamo Stree, San Antonio, TX,78204
35213,45,Kai Japanese sushi restaurant,4.4,139,"Japanese, Family Friendly",$,29.512785,-98.5340128,2535 Northwest Loop 410, San Antonio, TX,78230
35214,46,Spice Grill and Bar,4.5,200,"Indian, Pakistani, Asian, Vegetarian, Vegetarian Friendly",$,29.4281796,-98.4872048,220 Broadway St, San Antonio, TX,78205
35216,43,Lemongrass Thai Restaurant,4.8,95,"Thai, Noodles, Salads",,29.594242,-98.472188,16666 San Pedro Avenue, San Antonio, TX,78232
35217,42,Earth Burger (San Antonio),4.7,54,"Burgers, Sandwich, Desserts, American, Fast Food, Comfort Food, Vegan, Vegan Friendly, Vegetarian, Vegetarian Friendly, Healthy, Gluten Free, Gluten Free Friendly, Kids Friendly, Allergy Friendly, Ice Cream",$$,29.519256,-98.50523,818 NW Loop 410, San Antonio, TX,78216
35219,40,Taqueria Perla Tapatia,4.4,78,"Mexican, Latin American, New Mexican, Allergy Friendly",$$,29.48368,-98.3914,5102 Rittiman Road, San Antonio, TX,78218
35220,39,Tarka Indian Kitchen (North Loop),4.8,200,"Indian, Vegetarian, Healthy, Family Friendly, Group Friendly",$,29.6099515,-98.4991143,427 North Loop 1604 W, San Antonio, TX,78258
35222,37,Earth Burger (Nacogdoches St),4.5,50,"American, Sandwiches, Burgers, Desserts, Comfort Food, Vegan Friendly, Vegetarian Friendly, Vegan, Vegetarian, Gluten Free, Gluten Free Friendly, Fast Food, Allergy Friendly, Kids Friendly, Ice Cream",$,29.5182751,-98.4501988,2501 Nacogdoches Rd, San Antonio, TX,78217
35224,33,Thai Hut,4.8,200,"Thai, Asian, Noodles, Family Friendly, Group Friendly",$$,29.60203,-98.53369,2602 N Loop 1604 W, San Antonio, TX,78248
35225,35,Shake Shack (Brackenridge Park),4.7,200,"American, Burgers, Sandwich, Group Friendly",$,29.45469992,-98.47179504,3003 Broadway Street, San Antonio, TX,78209
35226,32,Salsalito Mexican Restaurant ,4.5,169,"Mexican, Family Friendly",$$,29.5727251,-98.3797707,14535 Nacogdoches Rd, San Antonio, TX,78247
35227,31,Zio's Italian Kitchen - Hwy 281,4.5,200,"Italian, Pasta, Family Friendly, Group Friendly",$,29.6045225,-98.4674143,18030 US-281, San Antonio, TX,78232
35229,29,Wen Wah Chinese Restaurant,4.6,200,"Chinese, Group Friendly",$,29.4260782,-98.4615529,531 N New Braunfels Ave, San Antonio, TX,78202
35231,27,Thai Casa,4.7,75,"Thai, Asian, Noodles, Vegetarian, Vegetarian Friendly, Kids Friendly, Local Specialities, Bubble Tea",$,29.5176451,-98.4650047,8503 Broadway Street, San Antonio, TX,78217
35232,26,Buffalo Wild Wings (8450 N Interstate 35),4.3,151,"wings, American, Burgers, Family Friendly",$$,29.5138187,-98.3960284,8450 N Interstate 35, San Antonio, TX,78239
35233,25,Pho Tommy #1,4.7,110,"Vietnamese, Noodles, Healthy, Thai, Vegetarian, Soup, Pho, Rice &amp; Curry, Bubble Tea, Desserts, Local Specialities, Vegetarian Friendly",$,29.5752413,-98.4390258,3023 Thousand Oaks Dr, San Antonio, TX,78247
35234,24,Yokai Japanese &amp; Asian Restaurant,4.8,71,"Japanese, Ramen, Comfort Food, Allergy Friendly",,29.57857,-98.44084,2923 Thousand Oaks Drive, San Antonio, TX,78247
35235,23,El Rodeo De Jalisco (Interstate 10),4.4,200,"Mexican, Group Friendly",$,29.4378066,-98.3810323,5510 Interstate 10 Frontage Road, San Antonio, TX,78219
35236,21,Yaya's Thai Restaurant (McCullough),4.7,94,"Thai, Asian, Noodles",$,29.4796818,-98.4922755,5305 McCullough Avenue, San Antonio, TX,78212
35239,17,54th Street Restaurant &amp; Drafthouse - (Colonnade),4.7,200,"Burgers, American, Sandwiches, Family Friendly",$,29.532985,-98.563055,9907 I-10, San Antonio, TX,78230
35240,16,Taco Palenque (Loop 410),4.7,200,"Mexican, Breakfast and Brunch, Latin American, Family Meals, Family Friendly",$,29.5155772,-98.4593443,1002 NE Interstate 410 Loop, San Antonio, TX,78209
35242,14,Project Pollo (N Alamo St),4.6,190,"American, Vegan Friendly, Comfort Food",,29.43188,-98.48217,723 North Alamo Street, San Antonio, TX,78215
35243,13,Tony Gs Soul Food,4.6,76,"Black-owned, Soul Food, American, Burgers, Allergy Friendly",$,29.4098051,-98.4736595,915 S Hackberry, San Antonio, TX,78210
35244,10,Pei Wei (999 E Basse Rd. Suite 199),4.5,110,"Chicken, Salads, Asian, Chinese, Asian Fusion, Thai, Family Meals, Family Friendly",$$,29.4972028,-98.4693446,999 E Basse Rd., San Antonio, TX,78209
35247,7,Longhorn Cafe (Rittiman Road),4.6,200,"Burgers, American, Sandwiches, Comfort Food, Family Friendly",$,29.48599,-98.4290008,1003 Rittiman Rd, San Antonio, TX,78218
35248,6,Thai Topaz (Castle Hills),4.8,146,"Thai, Noodles, Asian, Asian Fusion, Family Friendly, Family Meals, Vegetarian Friendly",$,29.5326357,-98.5216687,2177A NW Military Hwy, San Antonio, TX,78213
35249,5,P.F. Chang's (San Antonio),4.6,200,"Chinese, Family Friendly",$$,29.4950877,-98.4820704,255 E Basse Rd Suite 1200, San Antonio, TX,78216
35250,4,Panda Express (6355 Rittiman Road),4.7,200,"Asian, Chinese, Family Meals, Group Friendly",$,29.4811892,-98.3621479,6355 Rittiman Rd, San Antonio, TX,78244
35251,3,Thai Walzem Cuisine,4.6,75,"Thai, Asian, Noodles, Vietnamese, Chinese, Japanese, Local Specialities, Rice &amp; Curry, Bubble Tea, Sushi, Desserts, Kids Friendly, Pho, Soup",$,29.5104146,-98.3906177,5009 Walzem Rd, San Antonio, TX,78218
35252,2,Tasty Thai Restaurants,4.4,176,"Thai, Sushi, Asian, Family Friendly, Chinese, Noodles, Rice &amp; Curry, Rice Dishes, Desserts, Coffee and Tea, Fish &amp; Seafood, Vegetarian Friendly",$$,29.5800459,-98.4752175,14516 Brook Hollow Blvd, San Antonio, TX,78232
35253,1,Bamboo,4.6,200,"Chinese, Asian, Kids Friendly, Noodles, Group Friendly",$$,29.4135038,-98.4996326,1010 S Flores St, San Antonio, TX,78204
35254,75,Beer N All,,,"Alcohol, Wine",$,29.51455,-98.52568,5132 West Avenue, San Antonio, TX,78213
35255,74,Southern Liquor and Wine,,,"Alcohol, Liquor Stores, Drinks",,29.496082,-98.434737,3253 Harry Wurzbach Road, San Antonio, TX,78209
35256,73,Southern Liquor and Wine,,,"Alcohol, Liquor Stores, Drinks",$,29.52848,-98.51983,1908 Northwest Military Highway, San Antonio, TX,78213
35257,72,Beer N All,,,"Alcohol, Wine",$,29.3541575,-98.4765625,1331 SE Military Dr, San Antonio, TX,78214
35258,71,Sam's Famous Salsa (427 Lombrano St),,,"Mexican, New Mexican, Comfort Food, Alcohol",$,29.44191,-98.51055,427 Lombrano St, San Antonio, TX,78207
